"ROK";"OBJECTID";"KOD_LOKALITA";"KOD_LOK";"NAZ_LOKAL";"PUVODNI_NAZEV";"PUVODNI_KOD";"MON_DRUH";"DATUM_MONIT";"MONITOROVATEL";"NOC_MONIT";"ABI_TEPLOTA";"ABI_VITR";"ABI_POCASI";"ABI_POZNAMKA";"STA_STAVVODAPERIODTUN";"STA_STAVVODALITORAL";"STA_PRUHLEDNOSTVODA";"STA_PRUHLEDNOSTVODAPOZN";"STA_ZABARVENIZAKAL";"STA_DUVODZABARVENIZAKAL";"STA_VEKSLOZENIRYBOBSADKA";"STA_POKRVEGETACE";"STA_POZNAMKA";"DALŠÍ_DRUHY2";"STA_DRUHRVEGRASA";"STA_DRUHRVEG1";"STA_DRUHRVEG2";"STA_DRUHVEGJINY";"VLV_VLIVY";"VLV_CINNOSTDOPAD";"VLV_POZNAMKA";"POP_VYSKYTDRUH";"POP_CELKPOCETVSEEXEMPLAR";"POP_CELKPOCETVSEEXEMPLARREL";"POP_CELKPOCETVSEADULT";"POP_CELKPOCETVSEADULTREL";"POP_POCETSAMEC";"POP_POCETSAMECREL";"POP_POCETSAMICE";"POP_POCETSAMICEREL";"POP_POCETPOHLNEURCENYADULT";"POP_POCETPOHLNEURCENYADULTREL";"POP_POCETMRTVYJEDINEC";"POP_POCETMRTVYJEDINECREL";"POP_CELKPOCETVSESUBADULT";"POP_CELKPOCETVSESUBADULTREL";"POP_POCETJUVENIL";"POP_POCETJUVENILREL";"POP_POCETLARVA";"POP_POCETLARVAREL";"POP_POCETMETAMORF";"POP_POCETMETAMORFREL";"POP_CELKPOCETVSESNUSKA";"POP_CELKPOCETVSESNUSKAREL";"POP_PLOCHASNUSKA";"POP_POZNAMKA";"CREATIONDATE";"CREATOR";"EDITDATE";"EDITOR";"STA_SLEDOVANIEVL";"STA_ZOOPLANKTON";"STA_KACHNALOV";"STA_ZASTINENI";"POP_VYSKYTDRUH.1";"POP_PLOCHASNUSKA_M2";"SITECODE";"EVL_SITECODE";"STA_STAVVODA";"STA_ZABARVENIZAKAL_POZN";"STA_KACHNAPRITOMNOST";"STA_KACHNA";"STA_MANIPULACE";"STA_ZASTINENIHLADINA";"STA_KONTAMINACE";"STA_PLISEN";"POP_DRUHANONE";"CREATION_DATE";"EDIT_DATE"
2021;"1027";"CZ0423216_8";NA;"K234";"";NA;"Triturus cristatus";"00:00,0";"Jiøí Vojar";"ano";21;"bezvìtøí";"zataeno";"";NA;NA;NA;"";"";"";"";NA;"800 m2, litorály 25 %, hloubka 1,8/1,2 m";NA;NA;NA;NA;NA;"ne";"";"hejnka menších ryb";NA;NA;NA;NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"kladení pastí (10 ks)";NA;"vojar@fzp.czu.cz";NA;"";NA;"";NA;NA;NA;NA;"CZ0423216_8";NA;"";"";"";"";"";NA;"";"";"ne";"24:34,0";""
2021;"1028";"CZ0423216_8";NA;"K234";"";NA;"Triturus cristatus";"00:00,0";"Jiøí Vojar";"ne";21;"slabı";"oblaèno";"";NA;100;NA;"";"bez zákalu";"";"menší ryby (plotice, perlíni)";25;"800 m2, litorály 25 %, hloubka 1,8/1,2 m";NA;NA;NA;NA;NA;"ne";"";"hejnka menších ryb";NA;NA;NA;3;"";NA;"";3;"";NA;"";NA;"";3;"";NA;"";NA;"";NA;"";NA;"";NA;"v 10 pastech 6 jedincù (0,6 jed./past)";NA;"vojar@fzp.czu.cz";NA;"";NA;"ano";NA;NA;NA;NA;"CZ0423216_8";NA;"litorály";"";"ne";"";"ne";40;"ne";"ne";"ano";"30:17,0";""
2021;"1191";"CZ0423216_8";NA;"K234";"";NA;"Bombina bombina";"00:00,0";"Jiøí Vojar";"ano";9;"bezvìtøí";"oblaèno";"";NA;NA;NA;"";"";"";"";NA;"velikost cca 800 m2, max. hloubka nad 1,5 m, pøevládající 1,2 m, mírné sklony bøehù, obklopené lesnickou rekultivací";NA;NA;NA;NA;NA;"ne";"";"";NA;NA;NA;NA;"cca 100";NA;"øádovì vyšší desítky";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"vyšší desítky vokalizujících samcù, celkovì 100 + adultù";NA;"vojar@fzp.czu.cz";NA;"vojar@fzp.czu.cz";NA;"";NA;NA;NA;NA;"CZ0423216_8";NA;"";"";"";"";"";NA;"";"";"ano";"07:44,0";"12:37,0"
2021;"1192";"CZ0423216_8";NA;"K234";"";NA;"Bombina bombina";"00:00,0";"Jiøí Vojar";"ne";13;"bezvìtøí";"jasno";"";NA;100;NA;"";"bez zákalu";"";"hejna menších ryb (plotice, perlíni)";25;"velikost cca 800 m2, max. hloubka nad 1,5 m, pøevládající 1,2 m, mírné sklony bøehù, obklopené lesnickou rekultivací";NA;NA;NA;NA;NA;"ne";"";"";NA;NA;NA;NA;"cca 100";NA;"øádovì vyšší desítky";NA;"";NA;"";NA;"";4;"";NA;"";NA;"";NA;"";NA;"";NA;"vyšší desítky vokalizujících samcù, celkovì 100+ jedincù (+ jeden samec v pastech)";NA;"vojar@fzp.czu.cz";NA;"";NA;"ano";NA;NA;NA;NA;"CZ0423216_8";NA;"litorály";"";"ne";"";"ne";40;"ne";"ne";"ano";"12:12,0";""
2021;"1193";"CZ0423216_8";NA;"K234";"";NA;"Bombina bombina";"00:00,0";"Jiøí Vojar";"ano";18;"slabı";"zataeno";"";NA;NA;NA;"";"";"";"";NA;"800 m2, litorály 25 %, hloubka 1,8/1,2 m";NA;NA;NA;NA;NA;"ne";"";"hejnka menších ryb";NA;NA;NA;NA;"øádovì stovky";NA;"cca 100";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"100+ vokalizujících samcù, niší stovky odhad celkem";NA;"vojar@fzp.czu.cz";NA;"";NA;"";NA;NA;NA;NA;"CZ0423216_8";NA;"";"";"";"";"";NA;"";"";"ano";"14:08,0";""
2021;"1194";"CZ0423216_8";NA;"K234";"";NA;"Bombina bombina";"00:00,0";"Jiøí Vojar";"ne";19;"slabı";"zataeno";"";NA;100;NA;"";"bez zákalu";"";"hejnka malıch ryb";25;"viz pøedchozí zápisy";NA;NA;NA;NA;NA;"ne";"";"";NA;NA;NA;NA;"cca 100";NA;"øádovì vyšší desítky";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"desítky vokalizujících samcù, 100+ celkovì (+ 8 dospìlcù v pastech)";NA;"vojar@fzp.czu.cz";NA;"";NA;"ano";NA;NA;NA;NA;"CZ0423216_8";NA;"litorály";"";"ne";"";"ne";40;"ne";"ne";"ano";"16:59,0";""
2021;"1195";"CZ0423216_8";NA;"K234";"";NA;"Bombina bombina";"00:00,0";"Jiøí Vojar";"ano";21;"bezvìtøí";"zataeno";"";NA;NA;NA;"";"";"";"";NA;"800 m2, litorály 25 %, hloubka 1,8/1,2 m";NA;NA;NA;NA;NA;"ne";"";"hejnka menších ryb";NA;NA;NA;NA;"cca 100";NA;"øádovì vyšší desítky";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"vyšší desítky vokalizujících samcù, celkovì 100+ dospìlcù";NA;"vojar@fzp.czu.cz";NA;"";NA;"";NA;NA;NA;NA;"CZ0423216_8";NA;"";"";"";"";"";NA;"";"";"ano";"18:42,0";""
2021;"1196";"CZ0423216_8";NA;"K234";"";NA;"Bombina bombina";"00:00,0";"Jiøí Vojar";"ne";21;"slabı";"oblaèno";"";NA;100;NA;"";"bez zákalu";"";"menší ryby (plotice, perlíni)";25;"800 m2, litorály 25 %, hloubka 1,8/1,2 m";NA;NA;NA;NA;NA;"ne";"";"hejnka menších ryb";NA;NA;NA;NA;"øádovì stovky";NA;"øádovì vyšší desítky";NA;"";NA;"";NA;"";NA;"";NA;"";2;"";NA;"";NA;"";NA;"vyšší desítky vokalizujících samcù, desítky vizuálnì, 13 dospìlcù v pastech, celkovì 200+";NA;"vojar@fzp.czu.cz";NA;"";NA;"ano";NA;NA;NA;NA;"CZ0423216_8";NA;"litorály";"";"ne";"";"ne";40;"ne";"ne";"ano";"22:52,0";""
2021;"1029";"CZ0423216_9";NA;"K254";"";NA;"Triturus cristatus";"00:00,0";"Jiøí Vojar";"ne";12;"bezvìtøí";"jasno";"";NA;100;NA;"";"bez zákalu";"";"menší ryby (støevlièka, plotice, perlíni)";10;"cca 1000 m2, strmìjší bøehy, litorály jen místy, hlubší tùò pøi okraji vısypky";NA;NA;NA;NA;NA;"ano";"predace";"støevlièka";NA;NA;NA;22;"";"6";"";16;"";NA;"";NA;"";1;"";NA;"";NA;"";NA;"";NA;"";NA;"v 6 pastech 23 jed. (3,8 jed./past), v roce 2020 v prvním odchytu (18.4.) v 5 pastech11 jedincù (2,2 jed./past)";NA;"vojar@fzp.czu.cz";NA;"";NA;"ano";NA;NA;NA;NA;"CZ0423216_9";NA;"litorály";"";"ne";"";"ne";0;"ne";"ne";"ano";"44:41,0";""
2021;"1030";"CZ0423216_9";NA;"K254";"";NA;"Triturus cristatus";"00:00,0";"Jiøí Vojar";"ano";9;"bezvìtøí";"oblaèno";"";NA;NA;NA;"";"";"";"";NA;"cca 1000 m2, strmìjší bøehy, litorály jen místy, hlubší tùò pøi okraji vısypky";NA;NA;NA;NA;NA;"ano";"predace";"støevlièka";NA;NA;NA;NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"kladení 6 pastí, druh pozorováním u hladiny nezjištìn";NA;"vojar@fzp.czu.cz";NA;"";NA;"";NA;NA;NA;NA;"CZ0423216_9";NA;"";"";"";"";"";NA;"";"";"ne";"46:12,0";""
2021;"1184";"CZ0423216_9";NA;"K254";"";NA;"Triturus cristatus";"00:00,0";"Jiøí Vojar";"ano";18;"slabı";"zataeno";"";NA;NA;NA;"";"";"";"";NA;"cca 1000 m2, strmìjší bøehy, litorály jen místy, hlubší tùò pøi okraji vısypky";NA;NA;NA;NA;NA;"ano";"predace";"støevlièka";NA;NA;NA;2;"";"2";"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"kladení 13 pastí, pozorováni 2 samci pøi nádechu u hladiny, podbìrák díky strmım bøehùm a hloubce nejde pouít";NA;"vojar@fzp.czu.cz";NA;"";NA;"";NA;NA;NA;NA;"CZ0423216_9";NA;"";"";"";"";"";NA;"";"";"ano";"08:34,0";""
2021;"1185";"CZ0423216_9";NA;"K254";"";NA;"Triturus cristatus";"00:00,0";"Jiøí Vojar";"ne";18;"slabı";"zataeno";"";NA;100;NA;"";"bez zákalu";"";"hejnka malıch ryb";10;"cca 1000 m2, strmìjší bøehy, litorály jen místy, hlubší tùò pøi okraji vısypky";NA;NA;NA;NA;NA;"ano";"predace";"støevlièka";NA;NA;NA;16;"";"5";"";11;"";NA;"";NA;"";2;"";NA;"";NA;"";NA;"";NA;"";NA;"ve 13 pastech 18 jedincù (1,38 jed./past), v roce 2020 pøi 2. odchytu v kvìtnu celkem ve 20 pastech 75 jedincù (3,75 jed./past)";NA;"vojar@fzp.czu.cz";NA;"";NA;"ano";NA;NA;NA;NA;"CZ0423216_9";NA;"litorály";"";"ne";"";"ne";0;"ne";"ne";"ano";"17:44,0";""
2021;"1186";"CZ0423216_9";NA;"K254";"";NA;"Triturus cristatus";"00:00,0";"Jiøí Vojar";"ne";24;"bezvìtøí";"jasno";"";NA;100;NA;"";"bez zákalu";"";"";10;"cca 1000 m2, strmìjší bøehy, litorály jen místy, hlubší tùò pøi okraji vısypky";NA;NA;NA;NA;NA;"ano";"predace";"støevlièka";NA;NA;NA;NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"kladení 10 pastí, bez nálezu";NA;"vojar@fzp.czu.cz";NA;"";NA;"ano";NA;NA;NA;NA;"CZ0423216_9";NA;"litorály";"";"ne";"";"ne";0;"ne";"ne";"ne";"21:06,0";""
2021;"1187";"CZ0423216_9";NA;"K254";"";NA;"Triturus cristatus";"00:00,0";"Jiøí Vojar";"ne";20;"slabı";"oblaèno";"";NA;100;NA;"";"bez zákalu";"";"hejnka menších ryb";10;"cca 1000 m2, strmìjší bøehy, litorály jen místy, hlubší tùò pøi okraji vısypky";NA;NA;NA;NA;NA;"ano";"predace";"støevlièka";NA;NA;NA;8;"";"1";"";7;"";NA;"";NA;"";2;"";NA;"";NA;"øádovì niší desítky";NA;"";NA;"";NA;"v 10 pastech 8 jed. (0,8 jed./past) + desítky larev";NA;"vojar@fzp.czu.cz";NA;"";NA;"ano";NA;NA;NA;NA;"CZ0423216_9";NA;"litorály";"";"ne";"";"ne";0;"ne";"ne";"ano";"19:02,0";""
2021;"1197";"CZ0423216_9";NA;"K254";"";NA;"Bombina bombina";"00:00,0";"Jiøí Vojar";"ano";9;"bezvìtøí";"oblaèno";"";NA;NA;NA;"";"";"";"";NA;"cca 1000 m2, strmìjší bøehy, litorály jen místy, hlubší tùò pøi okraji vısypky";NA;NA;NA;NA;NA;"ano";"predace";"støevlièka";NA;NA;NA;NA;"øádovì niší desítky";NA;"do 10";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"samci hlas, jednotlivì";NA;"vojar@fzp.czu.cz";NA;"";NA;"";NA;NA;NA;NA;"CZ0423216_9";NA;"";"";"";"";"";NA;"";"";"ano";"24:31,0";""
2021;"1198";"CZ0423216_9";NA;"K254";"";NA;"Bombina bombina";"00:00,0";"Jiøí Vojar";"ne";12;"bezvìtøí";"jasno";"";NA;100;NA;"";"bez zákalu";"";"menší ryby (støevlièka, plotice, perlíni)";10;"cca 1000 m2, strmìjší bøehy, litorály jen místy, hlubší tùò pøi okraji vısypky";NA;NA;NA;NA;NA;"ano";"predace";"støevlièka";NA;NA;NA;NA;"cca 100";NA;"øádovì niší desítky";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"desítky vokalizujících samxù, jednotlivì vizuálnì + jeden samec v pasti, celkovì cca 100 jedincù";NA;"vojar@fzp.czu.cz";NA;"";NA;"ano";NA;NA;NA;NA;"CZ0423216_9";NA;"litorály";"";"ne";"";"ne";0;"ne";"ne";"ano";"27:27,0";""
2021;"1199";"CZ0423216_9";NA;"K254";"";NA;"Bombina bombina";"00:00,0";"Jiøí Vojar";"ano";18;"slabı";"zataeno";"";NA;NA;NA;"";"";"";"";NA;"cca 1000 m2, strmìjší bøehy, litorály jen místy, hlubší tùò pøi okraji vısypky";NA;NA;NA;NA;NA;"ano";"predace";"støevlièka";NA;NA;NA;NA;"cca 100";NA;"øádovì vyšší desítky";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"vyšší desítky vokalizujících samcù, celkovì 100+ adultù";NA;"vojar@fzp.czu.cz";NA;"vojar@fzp.czu.cz";NA;"";NA;NA;NA;NA;"CZ0423216_9";NA;"";"";"";"";"";NA;"";"";"ano";"29:35,0";"30:45,0"
2021;"1200";"CZ0423216_9";NA;"K254";"";NA;"Bombina bombina";"00:00,0";"Jiøí Vojar";"ne";18;"slabı";"zataeno";"";NA;100;NA;"";"bez zákalu";"";"hejnka malıch ryb";10;"cca 1000 m2, strmìjší bøehy, litorály jen místy, hlubší tùò pøi okraji vısypky";NA;NA;NA;NA;NA;"ano";"predace";"støevlièka";NA;NA;NA;NA;"cca 100";NA;"øádovì vyšší desítky";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"vyšší desítky vokalizujících samcù, niší desítky vizuálnì + 14 v pastech (adulti, ne pulci), celkovì min. 100 jedincù";NA;"vojar@fzp.czu.cz";NA;"";NA;"ano";NA;NA;NA;NA;"CZ0423216_9";NA;"litorály";"";"ne";"";"ne";0;"ne";"ne";"ano";"34:27,0";""
2021;"1201";"CZ0423216_9";NA;"K254";"";NA;"Bombina bombina";"00:00,0";"Jiøí Vojar";"ne";24;"bezvìtøí";"jasno";"";NA;100;NA;"";"bez zákalu";"";"";10;"cca 1000 m2, strmìjší bøehy, litorály jen místy, hlubší tùò pøi okraji vısypky";NA;NA;NA;NA;NA;"ano";"predace";"støevlièka";NA;NA;NA;NA;"cca 100";NA;"øádovì vyšší desítky";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"vyšší desítky vokalizujících samcù, celkovì 100+ adultù";NA;"vojar@fzp.czu.cz";NA;"";NA;"ano";NA;NA;NA;NA;"CZ0423216_9";NA;"litorály";"";"ne";"";"ne";0;"ne";"ne";"ano";"36:24,0";""
2021;"1202";"CZ0423216_9";NA;"K254";"";NA;"Bombina bombina";"00:00,0";"Jiøí Vojar";"ne";20;"slabı";"oblaèno";"";NA;100;NA;"";"bez zákalu";"";"hejnka menších ryb";10;"cca 1000 m2, strmìjší bøehy, litorály jen místy, hlubší tùò pøi okraji vısypky";NA;NA;NA;NA;NA;"ano";"predace";"støevlièka";NA;NA;NA;NA;"cca 100";NA;"øádovì niší desítky";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"øádovì niší desítky";NA;"";NA;"";NA;"desítky vokalizujích samcù, 10+ adultù vizuálnì + niší desítky larev v pastech + 3 adulti v pastech, celkovì 100+";NA;"vojar@fzp.czu.cz";NA;"";NA;"ano";NA;NA;NA;NA;"CZ0423216_9";NA;"litorály";"";"ne";"";"ne";0;"ne";"ne";"ano";"39:27,0";""
2021;"1043";"CZ0423660_1";NA;"Praská pole";"";NA;"Triturus cristatus";"00:00,0";"Roman Vlèek";"ne";13;"bezvìtøí";"polojasno";"";NA;100;10;"";"zelenı";"";"velké";10;"";NA;NA;NA;NA;NA;"ano";"chov ryb intensita";"";NA;NA;NA;NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"amphibia@centrum.cz";NA;"amphibia@centrum.cz";NA;"ano";NA;NA;NA;NA;"CZ0423660_1";NA;"litorály";"";"ne";"";"ne";10;"ne";"ne";"ne";"59:42,0";"03:04,0"
2021;"1044";"CZ0423660_1";NA;"Praská pole";"";NA;"Triturus cristatus";"00:00,0";"Roman Vlèek";"ne";28;"bezvìtøí";"jasno";"";NA;100;10;"";"zelenı";"";"velké";10;"";NA;NA;NA;NA;NA;"ano";"chov ryb intensita";"";NA;NA;NA;NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"amphibia@centrum.cz";NA;"";NA;"ano";NA;NA;NA;NA;"CZ0423660_1";NA;"litorály";"";"ne";"";"ne";10;"ne";"ne";"ne";"02:37,0";""
2021;"1045";"CZ0423660_1";NA;"Praská pole";"";NA;"Triturus cristatus";"00:00,0";"Roman Vlèek";"ne";29;"bezvìtøí";"polojasno";"";NA;100;10;"";"zelenı";"";"velké";10;"";NA;NA;NA;NA;NA;"ano";"chov ryb intensita";"";NA;NA;NA;NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"amphibia@centrum.cz";NA;"";NA;"ano";NA;NA;NA;NA;"CZ0423660_1";NA;"litorály";"";"ne";"";"ne";10;"ne";"ne";"ne";"05:37,0";""
2021;"1079";"CZ0423660_1";NA;"Praská pole";"";NA;"Bombina bombina";"00:00,0";"Roman Vlèek";"ne";13;"bezvìtøí";"polojasno";"";NA;100;10;"";"zelenı";"";"velké";10;"";NA;NA;NA;NA;NA;"ano";"chov ryb intensita";"";NA;NA;NA;NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"amphibia@centrum.cz";NA;"";NA;"ano";NA;NA;NA;NA;"CZ0423660_1";NA;"litorály";"";"ne";"";"ne";10;"ne";"ne";"ne";"43:05,0";""
2021;"1080";"CZ0423660_1";NA;"Praská pole";"";NA;"Bombina bombina";"00:00,0";"Roman Vlèek";"ano";28;"bezvìtøí";"jasno";"";NA;100;10;"";"";"";"velké";10;"";NA;NA;NA;NA;NA;"ano";"chov ryb intensita";"";NA;NA;NA;NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"amphibia@centrum.cz";NA;"amphibia@centrum.cz";NA;"";NA;NA;NA;NA;"CZ0423660_1";NA;"";"";"";"";"";10;"";"";"ne";"43:35,0";"51:31,0"
2021;"1081";"CZ0423660_1";NA;"Praská pole";"";NA;"Bombina bombina";"00:00,0";"Roman Vlèek";"ne";29;"bezvìtøí";"polojasno";"";NA;100;10;"";"zelenı";"";"velké";10;"";NA;NA;NA;NA;NA;"ano";"chov ryb intensita";"";NA;NA;NA;NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"amphibia@centrum.cz";NA;"";NA;"ano";NA;NA;NA;NA;"CZ0423660_1";NA;"litorály";"";"ne";"";"ne";10;"ne";"ne";"ne";"44:35,0";""
2021;"1046";"CZ0423660_2";NA;"Praská pole";"";NA;"Triturus cristatus";"00:00,0";"Roman Vlèek";"ne";13;"bezvìtøí";"polojasno";"";NA;100;10;"";"zelenı";"";"velké";20;"";NA;NA;NA;NA;NA;"ano";"chov ryb intensita";"";NA;NA;NA;NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"amphibia@centrum.cz";NA;"";NA;"ano";NA;NA;NA;NA;"CZ0423660_2";NA;"litorály";"";"ne";"";"ne";5;"ne";"ne";"ne";"12:28,0";""
2021;"1047";"CZ0423660_2";NA;"Praská pole";"";NA;"Triturus cristatus";"00:00,0";"Roman Vlèek";"ne";28;"bezvìtøí";"polojasno";"";NA;100;10;"";"zelenı";"";"velké";20;"";NA;NA;NA;NA;NA;"ano";"chov ryb intensita";"";NA;NA;NA;NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"amphibia@centrum.cz";NA;"";NA;"ano";NA;NA;NA;NA;"CZ0423660_2";NA;"litorály";"";"ne";"";"ne";5;"ne";"ne";"ne";"13:27,0";""
2021;"1048";"CZ0423660_2";NA;"Praská pole";"";NA;"Triturus cristatus";"00:00,0";"Roman Vlèek";"ne";29;"bezvìtøí";"polojasno";"";NA;100;10;"";"zelenı";"";"velké";20;"";NA;NA;NA;NA;NA;"ano";"chov ryb intensita";"";NA;NA;NA;NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"amphibia@centrum.cz";NA;"";NA;"ano";NA;NA;NA;NA;"CZ0423660_2";NA;"litorály";"";"ne";"";"ne";5;"ne";"ne";"ne";"14:11,0";""
2021;"1082";"CZ0423660_2";NA;"Praská pole";"";NA;"Bombina bombina";"00:00,0";"Roman Vlèek";"ne";13;"bezvìtøí";"polojasno";"";NA;100;10;"";"zelenı";"";"velké";20;"";NA;NA;NA;NA;NA;"ano";"chov ryb intensita";"";NA;NA;NA;NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"amphibia@centrum.cz";NA;"";NA;"ano";NA;NA;NA;NA;"CZ0423660_2";NA;"litorály";"";"ne";"";"ne";5;"ne";"ne";"ne";"45:12,0";""
2021;"1083";"CZ0423660_2";NA;"Praská pole";"";NA;"Bombina bombina";"00:00,0";"Roman Vlèek";"ano";28;"bezvìtøí";"polojasno";"";NA;100;10;"";"";"";"velké";20;"";NA;NA;NA;NA;NA;"ano";"chov ryb intensita";"";NA;NA;NA;NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"amphibia@centrum.cz";NA;"amphibia@centrum.cz";NA;"";NA;NA;NA;NA;"CZ0423660_2";NA;"";"";"";"";"";5;"";"";"ne";"45:55,0";"52:05,0"
2021;"1084";"CZ0423660_2";NA;"Praská pole";"";NA;"Bombina bombina";"00:00,0";"Roman Vlèek";"ne";29;"bezvìtøí";"polojasno";"";NA;100;10;"";"zelenı";"";"velké";20;"";NA;NA;NA;NA;NA;"ano";"chov ryb intensita";"";NA;NA;NA;NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"amphibia@centrum.cz";NA;"";NA;"ano";NA;NA;NA;NA;"CZ0423660_2";NA;"litorály";"";"ne";"";"ne";5;"ne";"ne";"ne";"48:34,0";""
2021;"1049";"CZ0423660_3";NA;"Praská pole";"";NA;"Triturus cristatus";"00:00,0";"Roman Vlèek";"ne";13;"bezvìtøí";"polojasno";"";NA;80;NA;"";"bez zákalu";"";"velké";30;"";NA;NA;NA;NA;NA;"ano";"chov ryb intensita";"";NA;NA;NA;NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"amphibia@centrum.cz";NA;"";NA;"ano";NA;NA;NA;NA;"CZ0423660_3";NA;"litorály";"";"ne";"";"ne";5;"ne";"ne";"ne";"27:34,0";""
2021;"1050";"CZ0423660_3";NA;"Praská pole";"";NA;"Triturus cristatus";"00:00,0";"Roman Vlèek";"ne";28;"bezvìtøí";"jasno";"";NA;80;NA;"";"bez zákalu";"";"velké";30;"";NA;NA;NA;NA;NA;"ano";"chov ryb intensita";"";NA;NA;NA;NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"amphibia@centrum.cz";NA;"";NA;"ano";NA;NA;NA;NA;"CZ0423660_3";NA;"litorály";"";"ne";"";"ne";5;"ne";"ne";"ne";"29:15,0";""
2021;"1051";"CZ0423660_3";NA;"Praská pole";"";NA;"Triturus cristatus";"00:00,0";"Roman Vlèek";"ne";29;"bezvìtøí";"polojasno";"";NA;80;NA;"";"bez zákalu";"";"velké";30;"";NA;NA;NA;NA;NA;"ano";"chov ryb intensita";"";NA;NA;NA;NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"amphibia@centrum.cz";NA;"amphibia@centrum.cz";NA;"ano";NA;NA;NA;NA;"CZ0423660_3";NA;"litorály";"";"ne";"";"ne";5;"ne";"ne";"ne";"30:10,0";"52:52,0"
2021;"1085";"CZ0423660_3";NA;"Praská pole";"";NA;"Bombina bombina";"00:00,0";"Roman Vlèek";"ne";13;"bezvìtøí";"polojasno";"";NA;80;NA;"";"bez zákalu";"";"velké";30;"";NA;NA;NA;NA;NA;"ano";"chov ryb intensita";"";NA;NA;NA;NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"amphibia@centrum.cz";NA;"";NA;"ano";NA;NA;NA;NA;"CZ0423660_3";NA;"litorály";"";"ne";"";"ne";5;"ne";"ne";"ne";"49:22,0";""
2021;"1086";"CZ0423660_3";NA;"Praská pole";"";NA;"Bombina bombina";"00:00,0";"Roman Vlèek";"ano";28;"bezvìtøí";"jasno";"";NA;NA;NA;"";"";"";"";NA;"";NA;NA;NA;NA;NA;"ano";"chov ryb intensita";"";NA;NA;NA;NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"amphibia@centrum.cz";NA;"";NA;"";NA;NA;NA;NA;"CZ0423660_3";NA;"";"";"";"";"";NA;"";"";"ne";"50:41,0";""
